female,tuniken,manuela.nandrin,28,Made in italy,Einheitsgröße,"30,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1202736658-wunderschones-tunikakleid
female,kleider,manuela.nandrin,14,Made in italy,Einheitsgröße,"28,00 €",https://www.vinted.de/damen/kleidung/kleider/midikleider/1202509238-midi-kleid-leo
female,kleider,manuela.nandrin,16,Made in italy,Einheitsgröße,"30,00 €",https://www.vinted.de/damen/kleidung/kleider/midikleider/1187117010-wunderschones-tunikakleid
female,kleider,manuela.nandrin,60,Effeny,L / 40 / 12,"38,00 €",https://www.vinted.de/damen/kleidung/kleider/lange-kleider/1179035223-wunderschones-maxikleid-ml
female,tuniken,manuela.nandrin,5,Made in italy,Einheitsgröße,"30,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1137133011-tunika-camouflage-look
female,blusen,manuela.nandrin,27,Made in italy,Einheitsgröße,"25,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/blusen/1137119972-long-bluse-leo-print
female,mantel-and-jacken,manuela.nandrin,12,Made in italy,Einheitsgröße,"40,00 €",https://www.vinted.de/damen/kleidung/mantel-and-jacken/staubmantel/1094640017-oversized-regenbogenmantel-jacke
female,turnschuhe,manuela.nandrin,17,Puma,39,"40,00 €",https://www.vinted.de/damen/schuhe/turnschuhe/laufschuhe/1055123161-puma-sneaker-grosse-39
female,mantel-and-jacken,manuela.nandrin,29,Made in italy,Einheitsgröße,"30,00 €",https://www.vinted.de/damen/kleidung/mantel-and-jacken/staubmantel/1005425310-toller-oversize-mantel-einheitsgrosse
female,tuniken,manuela.nandrin,0,Made in italy,Einheitsgröße,"20,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1153603613-tolle-tunika
female,t-shirts,manuela.nandrin,0,Janina,XL / 42 / 14,"4,50 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/1243583193-janina-shirt-im-batik-look-grosse-42
female,t-shirts,manuela.nandrin,3,Janina,XL / 42 / 14,"4,50 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/1243580380-janina-shirt-im-batik-look-grosse-42
female,jeans,manuela.nandrin,2,Buena Vista,S / 36 / 8,"30,00 €",https://www.vinted.de/damen/kleidung/jeans/rohrenjeans/1235849588-buena-vista-malibu-jeans-grosse-s
female,shirts,manuela.nandrin,0,Made in italy,Einheitsgröße,"20,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/shirts/1235960599-tolles-kapuzenshirt-rose-glitzer
female,jeans,manuela.nandrin,0,Jamie,L / 40 / 12,"20,00 €",https://www.vinted.de/damen/kleidung/jeans/rohrenjeans/1235870696-jamie-jeans-w30l28-high-waist-skinny
female,jeans,manuela.nandrin,0,Janina,S / 36 / 8,"10,00 €",https://www.vinted.de/damen/kleidung/jeans/rohrenjeans/1235852825-janina-skinny-jeans-grosse-36
female,sweater,manuela.nandrin,3,,Einheitsgröße,"20,00 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/sweater/andere-sweater/1203121227-tolles-oversized-sweati
female,tuniken,manuela.nandrin,5,Made in italy,Einheitsgröße,"25,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1137818618-tunika-seidig-fashion
female,kleider,manuela.nandrin,13,Effeny,L / 40 / 12,"25,00 €",https://www.vinted.de/damen/kleidung/kleider/midikleider/695592256-effeny-kleid-mit-ballonarmeln-grosse-ml
female,tops-and-t-shirts,manuela.nandrin,1,Freequent,M / 38 / 10,"10,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tragerhemd/1221393052-top-grosse-m
