female,hosen-and-leggings,sabinabeans,2,Bumbum,S / 36 / 8,"12,00 €",https://www.vinted.de/damen/kleidung/hosen-and-leggings/leggings/1197831369-sport-leggings
female,jeans,sabinabeans,1,H&M,M / 38 / 10,"5,00 €",https://www.vinted.de/damen/kleidung/jeans/sonstiges/791193938-jeans
female,kleider,sabinabeans,0,Truworths,M / 38 / 10,"20,00 €",https://www.vinted.de/damen/kleidung/kleider/winterkleider/791193933-winter-kleid
female,rocke,sabinabeans,0,Zara,XS / 34 / 6,"12,00 €",https://www.vinted.de/damen/kleidung/rocke/minirocke/791193928-kunstleder-rock-zara
